headline_sentiment,summary_sentiment,combined_sentiment,open,high,low,close,volume,daily_return,volatility_20d,volume_change,abnormal_return,log_volume,is_trading_day,news_count,sentiment_lag_1,sentiment_lag_2,sentiment_lag_3,sentiment_lag_4,sentiment_lag_5,next_day_return
-0.10115,0.13620000000000002,-0.029944999999999986,292.65,294.0,284.84,289.59,2477228.0,0.19721818559268467,1.773719417861256,-33.25363305810064,0.09097823521408205,14.722650751066292,True,2,-0.22563750000000002,0.11713333333333333,0.20798741935483872,0.17420999999999998,-0.12068999999999999,0.0
0.27115,0.21075,0.25303,292.65,294.0,284.84,289.59,2477228.0,0.0,0.6186336154117329,0.0,-0.10623995037860262,14.722650751066292,False,2,-0.029944999999999986,-0.22563750000000002,0.11713333333333333,0.20798741935483872,0.17420999999999998,0.0
-0.17556666666666665,-0.14076666666666668,-0.16512666666666664,292.65,294.0,284.84,289.59,2477228.0,0.0,0.6186336154117329,0.0,-0.10623995037860262,14.722650751066292,False,3,0.25303,-0.029944999999999986,-0.22563750000000002,0.11713333333333333,0.20798741935483872,-1.1568079008252963
0.31366666666666665,0.3752111111111111,0.33213000000000004,289.01,290.91,284.23,286.24,1851897.0,-1.1568079008252963,0.6838738329785744,-25.243175032738208,-1.263047851203899,14.431721077090904,True,9,-0.16512666666666664,0.25303,-0.029944999999999986,-0.22563750000000002,0.11713333333333333,-2.02627166014534
0.357925,0.35855,0.35811249999999994,287.0,288.45,280.37,280.44,1258095.0,-2.02627166014534,0.5148892556043791,-32.06452626684961,-2.1325116105239426,14.045109230084444,True,4,0.33213000000000004,-0.16512666666666664,0.25303,-0.029944999999999986,-0.22563750000000002,1.4619883040935644
0.19592500000000002,0.3918,0.2546875,280.66,290.88,280.66,284.54,1671864.0,1.4619883040935644,0.6254801694740932,32.88853385475659,1.3557483537149617,14.329449729605612,True,4,0.35811249999999994,0.33213000000000004,-0.16512666666666664,0.25303,-0.029944999999999986,3.3844099247908987
0.233025,0.352475,0.26886,287.515,294.39,283.39,294.17,1627972.0,3.3844099247908987,0.9972934491570042,-2.62533316107052,3.2781699744122963,14.302845626379519,True,4,0.2546875,0.35811249999999994,0.33213000000000004,-0.16512666666666664,0.25303,0.6458850324642107
-0.06507142857142857,0.5822285714285714,0.12911857142857144,294.81,298.82,292.04,296.07,1503922.0,0.6458850324642107,0.9600965640912104,-7.619909924740719,0.539645082085608,14.22358692044493,True,7,0.26886,0.2546875,0.35811249999999994,0.33213000000000004,-0.16512666666666664,1.151754652615944
0.03796666666666667,0.4040333333333333,0.14778666666666665,298.0,300.04,294.62,299.48,1395052.0,1.151754652615944,0.9834133675294294,-7.239072239118782,1.0455147022373412,14.148442248528534,True,3,0.12911857142857144,0.26886,0.2546875,0.35811249999999994,0.33213000000000004,-0.4774943234940543
0.2037,0.6213,0.32898,296.54,299.83,294.76,298.05,1332258.0,-0.4774943234940543,0.8479707800211446,-4.5011942207172195,-0.583734273872657,14.102385805019964,True,4,0.14778666666666665,0.12911857142857144,0.26886,0.2546875,0.35811249999999994,0.20130850528434774
0.04159999999999999,0.5348333333333334,0.18957000000000002,297.55,303.295,296.17,298.65,2108727.0,0.20130850528434774,0.8033838880555936,58.28217957782953,0.09506855490574512,14.561595005847446,True,3,0.32898,0.14778666666666665,0.12911857142857144,0.26886,0.2546875,0.003348401138469903
0.08990000000000001,0.61955,0.248795,298.88,301.37,294.2623,298.66,844749.0,0.003348401138469903,0.31589407886826903,-59.94033367050358,-0.10289154924013272,13.646794820793652,True,4,0.18957000000000002,0.32898,0.14778666666666665,0.12911857142857144,0.26886,-1.35940534386928
0.21075,0.13915,0.18926999999999997,300.21,303.656,293.08,294.6,943896.0,-1.35940534386928,0.4249777320921688,11.736859114364151,-1.4656452942478826,13.757771269567009,True,2,0.248795,0.18957000000000002,0.32898,0.14778666666666665,0.12911857142857144,0.0
0.0,0.3818,0.11453999999999999,300.21,303.656,293.08,294.6,943896.0,0.0,0.4249777320921688,0.0,-0.10623995037860262,13.757771269567009,False,1,0.18926999999999997,0.248795,0.18957000000000002,0.32898,0.14778666666666665,-1.65987780040735
0.2553,0.8702,0.43976999999999994,294.65,295.41,287.17,289.71,898844.0,-1.65987780040735,0.5605070460585326,-4.772983464279967,-1.7661177507859527,13.708864772256199,True,2,0.11453999999999999,0.18926999999999997,0.248795,0.18957000000000002,0.32898,4.601152877014969
0.008149999999999998,0.258525,0.08326249999999999,298.85,303.07,295.39,303.04,2013583.0,4.601152877014969,1.1935371426894494,124.01918464160633,4.494912926636366,14.515426280177218,True,4,0.43976999999999994,0.11453999999999999,0.18926999999999997,0.248795,0.18957000000000002,-1.6235480464625196
0.08265,0.32476666666666665,0.15528499999999998,302.54,304.92,297.86,298.12,1316061.0,-1.6235480464625196,1.2236464376493519,-34.64083675716372,-1.7297879968411223,14.090153742376739,True,6,0.08326249999999999,0.43976999999999994,0.11453999999999999,0.18926999999999997,0.248795,2.284315040923124
0.25833333333333336,0.44116666666666665,0.3131833333333333,304.85,307.98,302.375,304.93,1028925.0,2.284315040923124,1.3253713921646957,-21.817833671843477,2.1780750905445214,13.844025125862474,True,3,0.15528499999999998,0.08326249999999999,0.43976999999999994,0.11453999999999999,0.18926999999999997,-2.0234152100482183
0.042666666666666665,0.3257,0.12757666666666664,306.0,306.69,295.71,298.76,1376846.0,-2.0234152100482183,1.4089860981874414,33.814029205238484,-2.129655160426821,14.135305934129008,True,3,0.3131833333333333,0.15528499999999998,0.08326249999999999,0.43976999999999994,0.11453999999999999,0.5857544517338331
0.0,0.3911,0.11732999999999999,302.92,305.82,296.98,300.51,1013271.0,0.5857544517338331,1.3761673636348233,-26.406366434590357,0.4795145013552305,13.828694269664387,True,3,0.12757666666666664,0.3131833333333333,0.15528499999999998,0.08326249999999999,0.43976999999999994,2.5456723569931228
0.16266666666666665,0.06076666666666667,0.13209666666666667,298.0,309.64,298.0,308.16,1165619.0,2.5456723569931228,1.4126044452384163,15.035266972014405,2.4394324066145203,13.968762834347986,True,3,0.11732999999999999,0.12757666666666664,0.3131833333333333,0.15528499999999998,0.08326249999999999,-0.20768431983386737
0.38585,0.3825,0.384845,307.71,309.155,304.1,307.52,1102964.0,-0.20768431983386737,0.9918894944471234,-5.375255550913294,-0.31392427021247,13.913511659443706,True,2,0.13209666666666667,0.11732999999999999,0.12757666666666664,0.3131833333333333,0.15528499999999998,-0.9202653485952061
-0.2263,0.5859,0.017359999999999987,305.45,307.235,301.59,304.69,704206.0,-0.9202653485952061,0.9394710516387763,-36.153310534160674,-1.0265052989738088,13.464826205973523,True,1,0.384845,0.13209666666666667,0.11732999999999999,0.12757666666666664,0.3131833333333333,-2.596081262922978
0.4111,0.31845,0.38330499999999995,301.89,304.65,292.21,296.78,1478286.0,-2.596081262922978,1.1182697624525617,109.92238066702073,-2.7023212133015804,14.206393866506787,True,2,0.017359999999999987,0.384845,0.13209666666666667,0.11732999999999999,0.12757666666666664,5.674236808410282
0.10006399999999999,0.392256,0.1877216,313.01,317.0,307.355,313.62,2278222.0,5.674236808410282,1.6941905384499971,54.112397736297304,5.567996858031679,14.638905872147877,True,25,0.38330499999999995,0.017359999999999987,0.384845,0.13209666666666667,0.11732999999999999,4.164275237548631
0.13246,0.42133000000000004,0.21912099999999998,312.64,326.76,310.5,326.68,3484818.0,4.164275237548631,0.9311602508177843,52.96217840052462,4.0580352871700285,15.063926376996694,True,10,0.1877216,0.38330499999999995,0.017359999999999987,0.384845,0.13209666666666667,-0.5907922125627518
0.2266,0.27995,0.242605,326.55,331.08,322.55,324.75,1822724.0,-0.5907922125627518,0.947343505920703,-47.6952885344371,-0.6970321629413545,14.415842643405648,True,8,0.21912099999999998,0.1877216,0.38330499999999995,0.017359999999999987,0.384845,-1.6135488837567435
0.46746666666666664,0.9282,0.6056866666666666,325.0,328.63,318.1,319.51,1229189.0,-1.6135488837567435,1.0285835073654606,-32.56307592372735,-1.7197888341353462,14.021865160288565,True,3,0.242605,0.21912099999999998,0.1877216,0.38330499999999995,0.017359999999999987,-3.5366655190760876
0.0,0.9042,0.27126,318.99,319.05,307.67,308.21,2137706.0,-3.5366655190760876,0.8526312396161606,73.9119045159044,-3.64290546945469,14.575243849418356,True,1,0.6056866666666666,0.242605,0.21912099999999998,0.1877216,0.38330499999999995,0.0
0.5267,0.0,0.36868999999999996,318.99,319.05,307.67,308.21,2137706.0,0.0,0.8526312396161606,0.0,-0.10623995037860262,14.575243849418356,False,1,0.27126,0.6056866666666666,0.242605,0.21912099999999998,0.1877216,0.25631874371370156
0.40355,0.009625000000000009,0.28537250000000003,309.46,312.16,305.3656,309.0,1547978.0,0.25631874371370156,0.8590750129127401,-27.586955362430565,0.15007879333509894,14.252460121144514,True,4,0.36868999999999996,0.27126,0.6056866666666666,0.242605,0.21912099999999998,0.3236245954692629
0.08449,0.22549000000000002,0.12678999999999999,319.0,319.375,306.08,310.0,1808771.0,0.3236245954692629,0.8675185999109397,16.847332455629214,0.2173846450906603,14.40815816708849,True,10,0.28537250000000003,0.36868999999999996,0.27126,0.6056866666666666,0.242605,1.7709677419354808
0.020775000000000002,0.26185,0.0930975,311.0,316.11,309.29,315.49,1139403.0,1.7709677419354808,0.9740446590835349,-37.00678527021939,1.6647277915568781,13.946014998989684,True,8,0.12678999999999999,0.28537250000000003,0.36868999999999996,0.27126,0.6056866666666666,-3.00484959903643
0.14461428571428572,0.36678571428571427,0.21126571428571425,313.14,314.8365,300.79,306.01,2135640.0,-3.00484959903643,0.8022584017529414,87.43499885466338,-3.1110895494150324,14.57427692553203,True,7,0.0930975,0.12678999999999999,0.28537250000000003,0.36868999999999996,0.27126,2.2907748112806825
0.4063,0.0,0.28441,307.23,316.7,305.85,313.02,2047135.0,2.2907748112806825,0.9557924779159581,-4.144190968515293,2.18453486090208,14.531951812639791,True,2,0.21126571428571425,0.0930975,0.12678999999999999,0.28537250000000003,0.36868999999999996,0.0
0.0,0.8481,0.25443,307.23,316.7,305.85,313.02,2047135.0,0.0,0.9557924779159581,0.0,-0.10623995037860262,14.531951812639791,False,1,0.28441,0.21126571428571425,0.0930975,0.12678999999999999,0.28537250000000003,-0.575043128234598
0.07066666666666667,0.32056666666666667,0.14563666666666666,312.67,317.4519,310.88,311.22,1326030.0,-0.575043128234598,0.9660598959418184,-35.225082859703924,-0.6812830786132007,14.097700073906406,True,3,0.25443,0.28441,0.21126571428571425,0.0930975,0.12678999999999999,-0.42413726624254133
0.3774666666666667,0.23763333333333336,0.33551666666666663,310.0,312.31,305.4901,309.9,1218652.0,-0.42413726624254133,0.8778135278184577,-8.097705180124127,-0.530377216621144,14.013255887804705,True,3,0.14563666666666666,0.25443,0.28441,0.21126571428571425,0.0930975,0.0
0.41786666666666666,0.5344,0.45282666666666666,310.0,312.31,305.4901,309.9,1218652.0,0.0,0.8778135278184577,0.0,-0.10623995037860262,14.013255887804705,False,3,0.33551666666666663,0.14563666666666666,0.25443,0.28441,0.21126571428571425,1.2875121006776347
0.18946666666666667,0.5194333333333333,0.28845666666666664,311.64,317.3,310.65,313.89,1476162.0,1.2875121006776347,0.9300809789189484,21.13072476802238,1.181272150299032,14.204956034217355,True,3,0.45282666666666666,0.33551666666666663,0.14563666666666666,0.25443,0.28441,1.2265443308165258
0.1522285714285714,0.7060571428571428,0.31837714285714286,311.71,319.04,308.4,317.74,1399924.0,1.2265443308165258,0.6567930757149782,-5.164609304398837,1.1203043804379231,14.15192850739768,True,7,0.28845666666666664,0.45282666666666666,0.33551666666666663,0.14563666666666666,0.25443,0.0
0.0,0.4898,0.14694,311.71,319.04,308.4,317.74,1399924.0,0.0,0.43273444843707587,0.0,-0.10623995037860262,14.15192850739768,False,2,0.31837714285714286,0.28845666666666664,0.45282666666666666,0.33551666666666663,0.14563666666666666,0.0
0.0,0.4792,0.14376,311.71,319.04,308.4,317.74,1399924.0,0.0,0.4054628751647828,0.0,-0.10623995037860262,14.15192850739768,False,2,0.14694,0.31837714285714286,0.28845666666666664,0.45282666666666666,0.33551666666666663,-0.865487505507645
0.0988,-0.09866666666666667,0.03955999999999999,317.74,319.5,310.67,314.99,1485067.0,-0.865487505507645,0.44575648602613477,6.081973021392595,-0.9717274558862476,14.210970447046275,True,3,0.14376,0.14694,0.31837714285714286,0.28845666666666664,0.45282666666666666,1.9968887901202992
0.10115,0.7517,0.296315,317.91,322.73,312.615,321.28,1040853.0,1.9968887901202992,0.6170500179824792,-29.912051106111715,1.8906488397416965,13.855551127251342,True,2,0.03955999999999999,0.14376,0.14694,0.31837714285714286,0.28845666666666664,-0.7221115537848544
0.10115,0.07655,0.09376999999999999,320.0,321.9999,316.19,318.96,1245607.0,-0.7221115537848544,0.6485968386901781,19.671749997357946,-0.828351504163457,14.035133519267767,True,2,0.296315,0.03955999999999999,0.14376,0.14694,0.31837714285714286,-1.1223977928266793
0.0625,0.302925,0.13462749999999998,319.29,324.56,314.24,315.38,1492581.0,-1.1223977928266793,0.6492540464215791,19.827602124907774,-1.228637743205282,14.216017394133042,True,4,0.09376999999999999,0.296315,0.03955999999999999,0.14376,0.14694,-0.5041537193227086
0.7269,0.7096,0.72171,315.39,317.99,306.21,313.79,4934951.0,-0.5041537193227086,0.5937366075716619,230.63203940020674,-0.6103936697013113,15.411853301722411,True,1,0.13462749999999998,0.09376999999999999,0.296315,0.03955999999999999,0.14376,0.0
0.3818,0.8834,0.5322799999999999,315.39,317.99,306.21,313.79,4934951.0,0.0,0.5937366075716619,0.0,-0.10623995037860262,15.411853301722411,False,1,0.72171,0.13462749999999998,0.09376999999999999,0.296315,0.03955999999999999,0.0159342235252824
-0.12726666666666667,0.26803333333333335,-0.008676666666666647,313.64,314.42,306.81,313.84,1080523.0,0.0159342235252824,0.5938332585782694,-78.10468634845614,-0.09030572685332022,13.892955741143988,True,3,0.5322799999999999,0.72171,0.13462749999999998,0.09376999999999999,0.296315,0.54486362477697
0.19385,0.23446666666666668,0.20603499999999997,314.02,316.645,309.43,315.55,913259.0,0.54486362477697,0.6090376084132723,-15.47991111711643,0.4386236743983674,13.72477479952274,True,6,-0.008676666666666647,0.5322799999999999,0.72171,0.13462749999999998,0.09376999999999999,-0.23768024084931394
0.3941,0.51585,0.4306249999999999,315.3,316.08,311.01,314.8,661797.0,-0.23768024084931394,0.5793162403353509,-27.534576719200142,-0.34392019122791656,13.402714141367806,True,2,0.20603499999999997,-0.008676666666666647,0.5322799999999999,0.72171,0.13462749999999998,0.6512071156289823
0.31845,0.466325,0.3628125,315.0,317.09,313.53,316.85,939759.0,0.6512071156289823,0.37826789821274853,42.001097013132416,0.5449671652503796,13.753378738395728,True,4,0.4306249999999999,0.20603499999999997,-0.008676666666666647,0.5322799999999999,0.72171,-0.9910052075114528
0.1909,0.8217,0.3801399999999999,321.94,322.0,309.01,313.71,1733351.0,-0.9910052075114528,0.3244746161552101,84.44633145306403,-1.0972451578900555,14.365567087139297,True,2,0.3628125,0.4306249999999999,0.20603499999999997,-0.008676666666666647,0.5322799999999999,-0.6885339963660586
-0.20095,0.8869,0.12540500000000002,315.26,315.43,310.64,311.55,1448711.0,-0.6885339963660586,0.35651128714849123,-16.421371089871585,-0.7947739467446613,14.186184753515343,True,2,0.3801399999999999,0.3628125,0.4306249999999999,0.20603499999999997,-0.008676666666666647,-2.10560102712245
0.03989999999999999,0.34956,0.132798,308.0,312.31,304.85,304.99,2220209.0,-2.10560102712245,0.5745654996021659,53.25409967895598,-2.2118409775010526,14.613111893561324,True,5,0.12540500000000002,0.3801399999999999,0.3628125,0.4306249999999999,0.20603499999999997,-1.3147972064657787
-0.053242857142857154,0.5266428571428572,0.12072285714285713,312.73,314.02,297.11,300.98,2288336.0,-1.3147972064657787,0.6070141839689039,3.0684949029573305,-1.4210371568443814,14.643335473846811,True,7,0.132798,0.12540500000000002,0.3801399999999999,0.3628125,0.4306249999999999,0.4285999069705504
0.03715,-0.1703,-0.025085000000000024,302.13,307.44,300.39,302.27,1244537.0,0.4285999069705504,0.5943172079250425,-45.61388712147168,0.32235995659194777,14.03427413116342,True,2,0.12072285714285713,0.132798,0.12540500000000002,0.3801399999999999,0.3628125,0.0
0.0,0.8591,0.25772999999999996,302.13,307.44,300.39,302.27,1244537.0,0.0,0.5943172079250425,0.0,-0.10623995037860262,14.03427413116342,False,1,-0.025085000000000024,0.12072285714285713,0.132798,0.12540500000000002,0.3801399999999999,0.0
0.0,-0.296,-0.08879999999999999,302.13,307.44,300.39,302.27,1244537.0,0.0,0.5943172079250425,0.0,-0.10623995037860262,14.03427413116342,False,1,0.25772999999999996,-0.025085000000000024,0.12072285714285713,0.132798,0.12540500000000002,-0.0396996063122379
0.1797,0.4764,0.26871,302.27,308.12,299.4,302.15,1145359.0,-0.0396996063122379,0.5679913131724835,-7.96906801485211,-0.14593955669084052,13.95122868294589,True,3,-0.08879999999999999,0.25772999999999996,-0.025085000000000024,0.12072285714285713,0.132798,-1.2080092669203957
0.4566,0.38034,0.43372200000000005,303.78,304.87,294.85,298.5,1424671.0,-1.2080092669203957,0.6029810437202083,24.386415089068137,-1.3142492172989984,14.169451467835664,True,5,0.26871,-0.08879999999999999,0.25772999999999996,-0.025085000000000024,0.12072285714285713,-1.2596314907872719
-0.025675,0.3232,0.07898749999999999,294.79,299.38,290.87,294.74,1981722.0,-1.2596314907872719,0.4803572475931745,39.10032561903767,-1.3658714411658746,14.499476721673135,True,4,0.43372200000000005,0.26871,-0.08879999999999999,0.25772999999999996,-0.025085000000000024,-1.553911922372253
0.1468,0.5480666666666667,0.26718,296.66,298.32,288.07,290.16,1817221.0,-1.553911922372253,0.5122738739934993,-8.30091203508867,-1.6601518727508557,14.412818969040982,True,3,0.07898749999999999,0.43372200000000005,0.26871,-0.08879999999999999,0.25772999999999996,1.69906258615935
0.24376000000000003,0.56272,0.33944799999999997,292.23,298.38,290.5,295.09,1782350.0,1.69906258615935,0.6627593546081579,-1.9189190527734379,1.5928226357807473,14.393443276257003,True,5,0.26718,0.07898749999999999,0.43372200000000005,0.26871,-0.08879999999999999,0.0
0.0,0.6124,0.18372000000000002,292.23,298.38,290.5,295.09,1782350.0,0.0,0.6520298590155026,0.0,-0.10623995037860262,14.393443276257003,False,1,0.33944799999999997,0.26718,0.07898749999999999,0.43372200000000005,0.26871,0.121996678979297
0.07604,0.3323,0.152918,298.0,300.72,290.13,295.45,3122106.0,0.121996678979297,0.6537417984570655,75.16795242236374,0.01575672860069438,14.954018332075629,True,5,0.18372000000000002,0.33944799999999997,0.26718,0.07898749999999999,0.43372200000000005,11.961414790996795
0.11091000000000001,0.3562333333333333,0.184507,339.5,343.4,326.5,330.79,6669226.0,11.961414790996795,2.7526311092269733,113.6130547777686,11.855174840618192,15.713014369179405,True,30,0.152918,0.18372000000000002,0.33944799999999997,0.26718,0.07898749999999999,1.7322168142930527
0.130825,0.45547499999999996,0.22821999999999995,333.62,346.23,328.76,336.52,5691169.0,1.7322168142930527,0.38733545485274473,-14.66522502011478,1.62597686391445,15.554426233155588,True,8,0.184507,0.152918,0.18372000000000002,0.33944799999999997,0.26718,-2.2494948294306427
0.05393636363636363,0.29012727272727273,0.12479363636363637,336.82,341.0,324.08,328.95,2716343.0,-2.2494948294306427,0.6508061095412289,-52.27091305845952,-2.355734779809245,14.814797048346776,True,11,0.22821999999999995,0.184507,0.152918,0.18372000000000002,0.33944799999999997,-2.149262805897556
0.18575,0.36612500000000003,0.2398625,330.42,331.37,320.2,321.88,1986644.0,-2.149262805897556,0.8053966231372603,-26.863286411178557,-2.2555027562761585,14.501957340912362,True,4,0.12479363636363637,0.22821999999999995,0.184507,0.152918,0.18372000000000002,0.0
0.14145,0.29295,0.18689999999999998,330.42,331.37,320.2,321.88,1986644.0,0.0,0.6771497603046401,0.0,-0.10623995037860262,14.501957340912362,False,2,0.2398625,0.12479363636363637,0.22821999999999995,0.184507,0.152918,0.0
0.0,0.6808,0.20423999999999998,330.42,331.37,320.2,321.88,1986644.0,0.0,0.6771497603046401,0.0,-0.10623995037860262,14.501957340912362,False,1,0.18689999999999998,0.2398625,0.12479363636363637,0.22821999999999995,0.184507,0.5778551012799893
0.13935,0.338625,0.1991325,323.74,328.07,319.73,323.74,1736792.0,0.5778551012799893,0.6990033998031322,-12.576586444274863,0.47161515090138667,14.36755029136334,True,4,0.20423999999999998,0.18689999999999998,0.2398625,0.12479363636363637,0.22821999999999995,2.0417619077037097
0.46647500000000003,0.131675,0.366035,323.35,334.65,321.83,330.35,2508339.0,2.0417619077037097,0.6924775185718789,44.42368458629473,1.935521957325107,14.735131339064765,True,4,0.1991325,0.20423999999999998,0.18689999999999998,0.2398625,0.12479363636363637,4.113818677160586
0.2143,0.30635,0.241915,334.05,344.34,330.14,343.94,2118003.0,4.113818677160586,1.1469596164458749,-15.561532950689683,4.007578726781983,14.56598422157308,True,2,0.366035,0.1991325,0.20423999999999998,0.18689999999999998,0.2398625,-2.163167994417625
0.6859999999999999,0.8291999999999999,0.7289599999999999,345.09,359.375,335.01,336.5,2642530.0,-2.163167994417625,1.2655719626944535,24.765167943577037,-2.2694079447962276,14.787247349547611,True,2,0.241915,0.366035,0.1991325,0.20423999999999998,0.18689999999999998,-1.6790490341753284
0.0,0.0,0.0,326.41,332.4,318.75,330.85,2977814.0,-1.6790490341753284,1.3281669091001225,12.687992189303433,-1.785288984553931,14.906700032249987,True,1,0.7289599999999999,0.241915,0.366035,0.1991325,0.20423999999999998,-2.061357110473039
0.18083333333333332,-0.21789999999999998,0.06121333333333332,302.01,325.59,300.57,324.03,3183507.0,-2.061357110473039,1.3206751338285918,6.907516721998075,-2.1675970608516413,14.973493977274558,True,3,0.0,0.7289599999999999,0.241915,0.366035,0.1991325,1.009165817979829
0.0,0.5719,0.17156999999999997,323.99,330.72,320.38,327.3,1540258.0,1.009165817979829,1.338168847976955,-51.61757143929635,0.9029258676012264,14.247460492825347,True,1,0.06121333333333332,0.0,0.7289599999999999,0.241915,0.366035,-1.2098991750687516
-0.025675,0.584575,0.15739999999999998,329.0,335.3633,323.16,323.34,1320464.0,-1.2098991750687516,1.369525242951677,-14.269946982908055,-1.3161391254473542,14.093493747947091,True,4,0.17156999999999997,0.06121333333333332,0.0,0.7289599999999999,0.241915,4.632894167130575
